,Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
22206,Selic,2018-06-18,R6/2018,6.5,6.5,0.08,6.25,7.25,99.0,0
22207,Selic,2018-06-18,R5/2018,6.5,6.5,0.04,6.25,6.75,99.0,0
22208,Selic,2018-06-18,R4/2018,6.49,6.5,0.04,6.25,6.5,99.0,0
22209,Selic,2018-06-15,R7/2019,7.83,8.0,0.78,6.5,10.0,88.0,0
22210,Selic,2018-06-15,R6/2019,7.71,7.63,0.8,6.5,10.0,88.0,0
22211,Selic,2018-06-15,R5/2019,7.57,7.5,0.82,6.5,9.5,86.0,0
22212,Selic,2018-06-15,R4/2019,7.25,7.0,0.77,6.25,9.0,92.0,0
22213,Selic,2018-06-15,R3/2019,7.09,6.75,0.7,6.0,9.0,92.0,0
22214,Selic,2018-06-15,R2/2019,6.86,6.5,0.62,6.0,9.0,90.0,0
22215,Selic,2018-06-15,R1/2019,6.72,6.5,0.5,6.0,8.5,94.0,0
22216,Selic,2018-06-15,R8/2018,6.61,6.5,0.36,6.0,8.5,104.0,0
22217,Selic,2018-06-15,R7/2018,6.54,6.5,0.19,6.25,7.75,100.0,0
22218,Selic,2018-06-15,R6/2018,6.5,6.5,0.08,6.25,7.25,101.0,0
22219,Selic,2018-06-15,R5/2018,6.5,6.5,0.04,6.25,6.75,101.0,0
22220,Selic,2018-06-15,R4/2018,6.5,6.5,0.04,6.25,6.5,101.0,0
22221,Selic,2018-06-14,R7/2019,7.83,8.0,0.78,6.5,10.0,90.0,0
22222,Selic,2018-06-14,R6/2019,7.71,7.63,0.8,6.5,10.0,90.0,0
22223,Selic,2018-06-14,R5/2019,7.54,7.5,0.81,6.5,9.5,92.0,0
22224,Selic,2018-06-14,R4/2019,7.24,7.0,0.77,6.25,9.0,94.0,0
22225,Selic,2018-06-14,R3/2019,7.07,6.75,0.7,6.0,9.0,94.0,0
22226,Selic,2018-06-14,R2/2019,6.84,6.5,0.61,6.0,9.0,96.0,0
22227,Selic,2018-06-14,R1/2019,6.72,6.5,0.5,6.0,8.5,96.0,0
22228,Selic,2018-06-14,R8/2018,6.61,6.5,0.36,6.0,8.5,106.0,0
22229,Selic,2018-06-14,R7/2018,6.54,6.5,0.19,6.25,7.75,102.0,0
22230,Selic,2018-06-14,R6/2018,6.5,6.5,0.09,6.25,7.25,103.0,0
22231,Selic,2018-06-14,R5/2018,6.5,6.5,0.05,6.25,6.75,103.0,0
22232,Selic,2018-06-14,R4/2018,6.49,6.5,0.04,6.25,6.5,103.0,0
22233,Selic,2018-06-13,R7/2019,7.83,8.0,0.79,6.5,10.0,87.0,0
22234,Selic,2018-06-13,R6/2019,7.72,7.75,0.81,6.5,10.0,87.0,0
22235,Selic,2018-06-13,R5/2019,7.55,7.5,0.82,6.5,9.5,88.0,0
22236,Selic,2018-06-13,R4/2019,7.25,7.0,0.78,6.25,9.0,90.0,0
22237,Selic,2018-06-13,R3/2019,7.08,6.75,0.71,6.0,9.0,90.0,0
22238,Selic,2018-06-13,R2/2019,6.84,6.5,0.61,6.0,9.0,93.0,0
22239,Selic,2018-06-13,R1/2019,6.72,6.5,0.5,6.0,8.5,93.0,0
22240,Selic,2018-06-13,R8/2018,6.62,6.5,0.36,6.0,8.5,103.0,0
22241,Selic,2018-06-13,R7/2018,6.54,6.5,0.2,6.25,7.75,100.0,0
22242,Selic,2018-06-13,R6/2018,6.5,6.5,0.09,6.25,7.25,100.0,0
22243,Selic,2018-06-13,R5/2018,6.5,6.5,0.05,6.25,6.75,100.0,0
22244,Selic,2018-06-13,R4/2018,6.49,6.5,0.04,6.25,6.5,100.0,0
22245,Selic,2018-06-12,R7/2019,7.77,7.75,0.76,6.5,10.0,85.0,0
22246,Selic,2018-06-12,R6/2019,7.65,7.5,0.8,6.5,10.0,85.0,0
22247,Selic,2018-06-12,R5/2019,7.47,7.25,0.82,6.5,9.5,86.0,0
22248,Selic,2018-06-12,R4/2019,7.18,7.0,0.76,6.25,9.0,88.0,0
22249,Selic,2018-06-12,R3/2019,7.01,6.75,0.67,6.0,9.0,88.0,0
22250,Selic,2018-06-12,R2/2019,6.77,6.5,0.55,6.0,9.0,91.0,0
22251,Selic,2018-06-12,R1/2019,6.67,6.5,0.44,6.0,8.5,91.0,0
22252,Selic,2018-06-12,R8/2018,6.58,6.5,0.31,6.0,8.5,102.0,0
22253,Selic,2018-06-12,R7/2018,6.52,6.5,0.14,6.25,7.5,99.0,0
22254,Selic,2018-06-12,R6/2018,6.49,6.5,0.04,6.25,6.5,99.0,0
22255,Selic,2018-06-12,R5/2018,6.49,6.5,0.04,6.25,6.5,99.0,0
22256,Selic,2018-06-12,R4/2018,6.49,6.5,0.04,6.25,6.5,99.0,0
22257,Selic,2018-06-11,R7/2019,7.79,8.0,0.76,6.5,10.0,85.0,0
22258,Selic,2018-06-11,R6/2019,7.66,7.5,0.79,6.5,10.0,85.0,0
22259,Selic,2018-06-11,R5/2019,7.48,7.38,0.81,6.5,9.5,86.0,0
22260,Selic,2018-06-11,R4/2019,7.18,7.0,0.76,6.25,9.0,88.0,0
22261,Selic,2018-06-11,R3/2019,7.01,6.75,0.67,6.0,9.0,88.0,0
22262,Selic,2018-06-11,R2/2019,6.77,6.5,0.55,6.0,9.0,91.0,0
22263,Selic,2018-06-11,R1/2019,6.67,6.5,0.44,6.0,8.5,91.0,0
22264,Selic,2018-06-11,R8/2018,6.58,6.5,0.31,6.0,8.5,101.0,0
22265,Selic,2018-06-11,R7/2018,6.52,6.5,0.14,6.25,7.5,98.0,0
22266,Selic,2018-06-11,R6/2018,6.49,6.5,0.04,6.25,6.5,98.0,0
22267,Selic,2018-06-11,R5/2018,6.49,6.5,0.04,6.25,6.5,98.0,0
22268,Selic,2018-06-11,R4/2018,6.49,6.5,0.04,6.25,6.5,98.0,0
22269,Selic,2018-06-08,R7/2019,7.79,8.0,0.75,6.5,10.0,87.0,0
22270,Selic,2018-06-08,R6/2019,7.65,7.5,0.78,6.5,10.0,87.0,0
22271,Selic,2018-06-08,R5/2019,7.46,7.25,0.81,6.5,9.5,89.0,0
22272,Selic,2018-06-08,R4/2019,7.14,7.0,0.74,6.25,9.0,92.0,0
22273,Selic,2018-06-08,R3/2019,6.97,6.75,0.65,6.0,9.0,92.0,0
22274,Selic,2018-06-08,R2/2019,6.73,6.5,0.51,6.0,9.0,95.0,0
22275,Selic,2018-06-08,R1/2019,6.63,6.5,0.37,6.0,8.5,95.0,0
22276,Selic,2018-06-08,R8/2018,6.53,6.5,0.23,6.0,8.0,105.0,0
22277,Selic,2018-06-08,R7/2018,6.49,6.5,0.09,6.25,7.0,102.0,0
22278,Selic,2018-06-08,R6/2018,6.48,6.5,0.06,6.25,6.5,102.0,0
22279,Selic,2018-06-08,R5/2018,6.48,6.5,0.06,6.25,6.5,102.0,0
22280,Selic,2018-06-08,R4/2018,6.48,6.5,0.06,6.25,6.5,102.0,0
22281,Selic,2018-06-07,R7/2019,7.78,8.0,0.75,6.5,10.0,85.0,0
22282,Selic,2018-06-07,R6/2019,7.64,7.5,0.77,6.5,10.0,85.0,0
22283,Selic,2018-06-07,R5/2019,7.43,7.25,0.79,6.5,9.5,86.0,0
22284,Selic,2018-06-07,R4/2019,7.12,7.0,0.73,6.25,9.0,89.0,0
22285,Selic,2018-06-07,R3/2019,6.95,6.75,0.65,6.0,9.0,89.0,0
22286,Selic,2018-06-07,R2/2019,6.71,6.5,0.5,6.0,9.0,92.0,0
22287,Selic,2018-06-07,R1/2019,6.61,6.5,0.37,6.0,8.5,92.0,0
22288,Selic,2018-06-07,R8/2018,6.51,6.5,0.21,6.0,8.0,104.0,0
22289,Selic,2018-06-07,R7/2018,6.48,6.5,0.1,6.25,7.0,101.0,0
22290,Selic,2018-06-07,R6/2018,6.47,6.5,0.08,6.25,6.5,101.0,0
22291,Selic,2018-06-07,R5/2018,6.47,6.5,0.08,6.25,6.5,101.0,0
22292,Selic,2018-06-07,R4/2018,6.47,6.5,0.08,6.25,6.5,101.0,0
22293,Selic,2018-06-06,R7/2019,7.74,7.75,0.77,6.0,10.0,85.0,0
22294,Selic,2018-06-06,R6/2019,7.6,7.5,0.78,6.0,10.0,85.0,0
22295,Selic,2018-06-06,R5/2019,7.4,7.25,0.79,6.0,9.5,86.0,0
22296,Selic,2018-06-06,R4/2019,7.08,6.75,0.7,6.0,9.0,89.0,0
22297,Selic,2018-06-06,R3/2019,6.9,6.5,0.61,6.0,8.5,89.0,0
22298,Selic,2018-06-06,R2/2019,6.66,6.5,0.41,6.0,8.5,92.0,0
22299,Selic,2018-06-06,R1/2019,6.57,6.5,0.29,6.0,8.0,92.0,0
22300,Selic,2018-06-06,R8/2018,6.47,6.5,0.12,6.0,7.0,104.0,0
22301,Selic,2018-06-06,R7/2018,6.46,6.5,0.09,6.0,6.5,101.0,0
22302,Selic,2018-06-06,R6/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22303,Selic,2018-06-06,R5/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22304,Selic,2018-06-06,R4/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22305,Selic,2018-06-05,R7/2019,7.72,7.75,0.73,6.0,9.5,85.0,0
22306,Selic,2018-06-05,R6/2019,7.57,7.5,0.74,6.0,9.5,85.0,0
22307,Selic,2018-06-05,R5/2019,7.37,7.25,0.76,6.0,9.5,86.0,0
22308,Selic,2018-06-05,R4/2019,7.05,6.75,0.69,6.0,9.0,89.0,0
22309,Selic,2018-06-05,R3/2019,6.88,6.5,0.6,6.0,8.5,89.0,0
22310,Selic,2018-06-05,R2/2019,6.65,6.5,0.41,6.0,8.5,92.0,0
22311,Selic,2018-06-05,R1/2019,6.57,6.5,0.29,6.0,8.0,92.0,0
22312,Selic,2018-06-05,R8/2018,6.47,6.5,0.12,6.0,7.0,104.0,0
22313,Selic,2018-06-05,R7/2018,6.46,6.5,0.09,6.0,6.5,101.0,0
22314,Selic,2018-06-05,R6/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22315,Selic,2018-06-05,R5/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22316,Selic,2018-06-05,R4/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22317,Selic,2018-06-04,R7/2019,7.71,7.75,0.73,6.0,9.5,85.0,0
22318,Selic,2018-06-04,R6/2019,7.57,7.5,0.74,6.0,9.5,85.0,0
22319,Selic,2018-06-04,R5/2019,7.37,7.25,0.76,6.0,9.5,86.0,0
22320,Selic,2018-06-04,R4/2019,7.04,6.75,0.69,6.0,9.0,89.0,0
22321,Selic,2018-06-04,R3/2019,6.88,6.5,0.6,6.0,8.5,89.0,0
22322,Selic,2018-06-04,R2/2019,6.65,6.5,0.41,6.0,8.5,92.0,0
22323,Selic,2018-06-04,R1/2019,6.56,6.5,0.29,6.0,8.0,92.0,0
22324,Selic,2018-06-04,R8/2018,6.47,6.5,0.12,6.0,7.0,104.0,0
22325,Selic,2018-06-04,R7/2018,6.46,6.5,0.1,6.0,6.5,101.0,0
22326,Selic,2018-06-04,R6/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22327,Selic,2018-06-04,R5/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22328,Selic,2018-06-04,R4/2018,6.47,6.5,0.09,6.0,6.5,101.0,0
22329,Selic,2018-06-01,R7/2019,7.68,7.75,0.73,6.0,9.5,86.0,0
22330,Selic,2018-06-01,R6/2019,7.54,7.5,0.74,6.0,9.5,86.0,0
22331,Selic,2018-06-01,R5/2019,7.34,7.25,0.76,6.0,9.5,87.0,0
22332,Selic,2018-06-01,R4/2019,7.03,6.75,0.69,6.0,9.0,90.0,0
22333,Selic,2018-06-01,R3/2019,6.86,6.5,0.61,6.0,8.5,90.0,0
22334,Selic,2018-06-01,R2/2019,6.64,6.5,0.42,6.0,8.5,93.0,0
22335,Selic,2018-06-01,R1/2019,6.56,6.5,0.3,6.0,8.0,93.0,0
22336,Selic,2018-06-01,R8/2018,6.46,6.5,0.13,6.0,7.0,105.0,0
22337,Selic,2018-06-01,R7/2018,6.45,6.5,0.11,6.0,6.5,102.0,0
22338,Selic,2018-06-01,R6/2018,6.46,6.5,0.11,6.0,6.5,102.0,0
22339,Selic,2018-06-01,R5/2018,6.46,6.5,0.11,6.0,6.5,102.0,0
22340,Selic,2018-06-01,R4/2018,6.46,6.5,0.11,6.0,6.5,102.0,0
22341,Selic,2018-05-30,R7/2019,7.68,7.75,0.73,6.0,9.5,86.0,0
22342,Selic,2018-05-30,R6/2019,7.54,7.5,0.74,6.0,9.5,86.0,0
22343,Selic,2018-05-30,R5/2019,7.34,7.25,0.76,6.0,9.5,87.0,0
22344,Selic,2018-05-30,R4/2019,7.03,6.75,0.69,6.0,9.0,90.0,0
22345,Selic,2018-05-30,R3/2019,6.86,6.5,0.61,6.0,8.5,90.0,0
22346,Selic,2018-05-30,R2/2019,6.66,6.5,0.45,6.0,8.5,94.0,0
22347,Selic,2018-05-30,R1/2019,6.56,6.5,0.31,6.0,8.0,94.0,0
22348,Selic,2018-05-30,R8/2018,6.46,6.5,0.13,6.0,7.0,106.0,0
22349,Selic,2018-05-30,R7/2018,6.45,6.5,0.11,6.0,6.5,103.0,0
22350,Selic,2018-05-30,R6/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22351,Selic,2018-05-30,R5/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22352,Selic,2018-05-30,R4/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22353,Selic,2018-05-29,R7/2019,7.68,7.75,0.73,6.0,9.5,86.0,0
22354,Selic,2018-05-29,R6/2019,7.54,7.5,0.74,6.0,9.5,86.0,0
22355,Selic,2018-05-29,R5/2019,7.34,7.25,0.76,6.0,9.5,87.0,0
22356,Selic,2018-05-29,R4/2019,7.03,6.75,0.69,6.0,9.0,90.0,0
22357,Selic,2018-05-29,R3/2019,6.86,6.5,0.61,6.0,8.5,90.0,0
22358,Selic,2018-05-29,R2/2019,6.66,6.5,0.45,6.0,8.5,94.0,0
22359,Selic,2018-05-29,R1/2019,6.56,6.5,0.31,6.0,8.0,94.0,0
22360,Selic,2018-05-29,R8/2018,6.46,6.5,0.13,6.0,7.0,106.0,0
22361,Selic,2018-05-29,R7/2018,6.45,6.5,0.11,6.0,6.5,103.0,0
22362,Selic,2018-05-29,R6/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22363,Selic,2018-05-29,R5/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22364,Selic,2018-05-29,R4/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22365,Selic,2018-05-28,R7/2019,7.66,7.75,0.72,6.0,9.5,85.0,0
22366,Selic,2018-05-28,R6/2019,7.53,7.5,0.73,6.0,9.5,85.0,0
22367,Selic,2018-05-28,R5/2019,7.33,7.25,0.75,6.0,9.5,86.0,0
22368,Selic,2018-05-28,R4/2019,7.03,6.75,0.69,6.0,9.0,90.0,0
22369,Selic,2018-05-28,R3/2019,6.86,6.5,0.61,6.0,8.5,90.0,0
22370,Selic,2018-05-28,R2/2019,6.66,6.5,0.45,6.0,8.5,94.0,0
22371,Selic,2018-05-28,R1/2019,6.56,6.5,0.31,6.0,8.0,94.0,0
22372,Selic,2018-05-28,R8/2018,6.46,6.5,0.13,6.0,7.0,106.0,0
22373,Selic,2018-05-28,R7/2018,6.45,6.5,0.11,6.0,6.5,103.0,0
22374,Selic,2018-05-28,R6/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22375,Selic,2018-05-28,R5/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22376,Selic,2018-05-28,R4/2018,6.46,6.5,0.11,6.0,6.5,103.0,0
22377,Selic,2018-05-25,R7/2019,7.66,7.75,0.72,6.0,9.5,86.0,0
22378,Selic,2018-05-25,R6/2019,7.52,7.5,0.73,6.0,9.5,86.0,0
22379,Selic,2018-05-25,R5/2019,7.32,7.25,0.75,6.0,9.5,87.0,0
22380,Selic,2018-05-25,R4/2019,7.03,6.75,0.69,6.0,9.0,91.0,0
22381,Selic,2018-05-25,R3/2019,6.87,6.5,0.61,6.0,8.5,91.0,0
22382,Selic,2018-05-25,R2/2019,6.66,6.5,0.45,6.0,8.5,95.0,0
22383,Selic,2018-05-25,R1/2019,6.56,6.5,0.31,6.0,8.0,95.0,0
22384,Selic,2018-05-25,R8/2018,6.45,6.5,0.14,6.0,7.0,107.0,0
22385,Selic,2018-05-25,R7/2018,6.44,6.5,0.11,6.0,6.5,104.0,0
22386,Selic,2018-05-25,R6/2018,6.45,6.5,0.11,6.0,6.5,104.0,0
22387,Selic,2018-05-25,R5/2018,6.45,6.5,0.11,6.0,6.5,104.0,0
22388,Selic,2018-05-25,R4/2018,6.45,6.5,0.11,6.0,6.5,104.0,0
22389,Selic,2018-05-24,R7/2019,7.65,7.75,0.72,6.0,9.5,86.0,0
22390,Selic,2018-05-24,R6/2019,7.51,7.5,0.73,6.0,9.5,86.0,0
22391,Selic,2018-05-24,R5/2019,7.32,7.25,0.76,6.0,9.5,87.0,0
22392,Selic,2018-05-24,R4/2019,7.02,6.75,0.7,6.0,9.0,91.0,0
22393,Selic,2018-05-24,R3/2019,6.87,6.5,0.61,6.0,8.5,91.0,0
22394,Selic,2018-05-24,R2/2019,6.66,6.5,0.45,6.0,8.5,95.0,0
22395,Selic,2018-05-24,R1/2019,6.56,6.5,0.31,6.0,8.0,95.0,0
22396,Selic,2018-05-24,R8/2018,6.45,6.5,0.14,6.0,7.0,107.0,0
22397,Selic,2018-05-24,R7/2018,6.44,6.5,0.12,6.0,6.5,104.0,0
22398,Selic,2018-05-24,R6/2018,6.44,6.5,0.11,6.0,6.5,104.0,0
22399,Selic,2018-05-24,R5/2018,6.44,6.5,0.11,6.0,6.5,104.0,0
22400,Selic,2018-05-24,R4/2018,6.44,6.5,0.11,6.0,6.5,104.0,0
22401,Selic,2018-05-23,R7/2019,7.65,7.75,0.72,6.0,9.5,86.0,0
22402,Selic,2018-05-23,R6/2019,7.51,7.5,0.73,6.0,9.5,86.0,0
22403,Selic,2018-05-23,R5/2019,7.32,7.25,0.76,6.0,9.5,87.0,0
22404,Selic,2018-05-23,R4/2019,7.01,6.75,0.7,6.0,9.0,92.0,0
22405,Selic,2018-05-23,R3/2019,6.86,6.5,0.61,6.0,8.5,92.0,0
22406,Selic,2018-05-23,R2/2019,6.65,6.5,0.45,6.0,8.5,96.0,0
22407,Selic,2018-05-23,R1/2019,6.55,6.5,0.31,6.0,8.0,96.0,0
22408,Selic,2018-05-23,R8/2018,6.45,6.5,0.14,6.0,7.0,107.0,0
22409,Selic,2018-05-23,R7/2018,6.44,6.5,0.12,6.0,6.5,104.0,0
22410,Selic,2018-05-23,R6/2018,6.44,6.5,0.12,6.0,6.5,104.0,0
22411,Selic,2018-05-23,R5/2018,6.44,6.5,0.12,6.0,6.5,104.0,0
22412,Selic,2018-05-23,R4/2018,6.44,6.5,0.12,6.0,6.5,104.0,0
22413,Selic,2018-05-22,R7/2019,7.65,7.75,0.73,6.0,9.5,83.0,0
22414,Selic,2018-05-22,R6/2019,7.53,7.5,0.74,6.0,9.5,84.0,0
22415,Selic,2018-05-22,R5/2019,7.32,7.25,0.77,6.0,9.5,85.0,0
22416,Selic,2018-05-22,R4/2019,7.01,6.75,0.72,6.0,9.0,91.0,0
22417,Selic,2018-05-22,R3/2019,6.85,6.5,0.64,6.0,9.0,91.0,0
22418,Selic,2018-05-22,R2/2019,6.64,6.5,0.46,6.0,8.5,95.0,0
22419,Selic,2018-05-22,R1/2019,6.53,6.5,0.32,6.0,8.0,95.0,0
22420,Selic,2018-05-22,R8/2018,6.42,6.5,0.15,6.0,7.0,106.0,0
22421,Selic,2018-05-22,R7/2018,6.4,6.5,0.14,6.0,6.5,103.0,0
22422,Selic,2018-05-22,R6/2018,6.41,6.5,0.14,6.0,6.5,103.0,0
22423,Selic,2018-05-22,R5/2018,6.41,6.5,0.14,6.0,6.5,103.0,0
22424,Selic,2018-05-22,R4/2018,6.41,6.5,0.14,6.0,6.5,103.0,0
22425,Selic,2018-05-21,R7/2019,7.64,7.75,0.74,6.0,9.5,79.0,0
22426,Selic,2018-05-21,R6/2019,7.52,7.5,0.75,6.0,9.5,80.0,0
22427,Selic,2018-05-21,R5/2019,7.31,7.25,0.77,6.0,9.5,81.0,0
22428,Selic,2018-05-21,R4/2019,6.98,6.75,0.73,6.0,9.0,87.0,0
22429,Selic,2018-05-21,R3/2019,6.82,6.5,0.66,6.0,9.0,87.0,0
22430,Selic,2018-05-21,R2/2019,6.59,6.5,0.46,6.0,8.5,90.0,0
22431,Selic,2018-05-21,R1/2019,6.49,6.5,0.32,6.0,8.0,90.0,0
22432,Selic,2018-05-21,R8/2018,6.37,6.25,0.16,6.0,7.0,101.0,0
22433,Selic,2018-05-21,R7/2018,6.36,6.25,0.14,6.0,6.5,98.0,0
22434,Selic,2018-05-21,R6/2018,6.36,6.25,0.14,6.0,6.5,98.0,0
22435,Selic,2018-05-21,R5/2018,6.36,6.25,0.14,6.0,6.5,98.0,0
22436,Selic,2018-05-21,R4/2018,6.36,6.25,0.14,6.0,6.5,98.0,0
22437,Selic,2018-05-18,R7/2019,7.62,7.75,0.75,6.0,9.5,82.0,0
22438,Selic,2018-05-18,R6/2019,7.49,7.5,0.77,6.0,9.5,83.0,0
22439,Selic,2018-05-18,R5/2019,7.28,7.25,0.78,6.0,9.5,84.0,0
22440,Selic,2018-05-18,R4/2019,6.96,6.75,0.74,6.0,9.0,90.0,0
22441,Selic,2018-05-18,R3/2019,6.79,6.5,0.66,6.0,9.0,90.0,0
22442,Selic,2018-05-18,R2/2019,6.57,6.5,0.46,6.0,8.5,93.0,0
22443,Selic,2018-05-18,R1/2019,6.46,6.5,0.32,6.0,8.0,93.0,0
22444,Selic,2018-05-18,R8/2018,6.35,6.25,0.16,6.0,7.0,105.0,0
22445,Selic,2018-05-18,R7/2018,6.33,6.25,0.14,6.0,6.5,102.0,0
22446,Selic,2018-05-18,R6/2018,6.34,6.25,0.14,6.0,6.5,102.0,0
22447,Selic,2018-05-18,R5/2018,6.34,6.25,0.14,6.0,6.5,102.0,0
22448,Selic,2018-05-18,R4/2018,6.34,6.25,0.14,6.0,6.5,102.0,0
22449,Selic,2018-05-17,R7/2019,7.6,7.5,0.75,6.0,9.5,83.0,0
22450,Selic,2018-05-17,R6/2019,7.46,7.5,0.77,6.0,9.5,84.0,0
22451,Selic,2018-05-17,R5/2019,7.26,7.0,0.79,6.0,9.5,85.0,0
22452,Selic,2018-05-17,R4/2019,6.92,6.5,0.74,6.0,9.0,89.0,0
22453,Selic,2018-05-17,R3/2019,6.77,6.5,0.69,6.0,9.0,90.0,0
22454,Selic,2018-05-17,R2/2019,6.56,6.25,0.5,6.0,8.5,93.0,0
22455,Selic,2018-05-17,R1/2019,6.44,6.25,0.35,6.0,8.0,93.0,0
22456,Selic,2018-05-17,R8/2018,6.31,6.25,0.15,6.0,7.0,105.0,0
22457,Selic,2018-05-17,R7/2018,6.29,6.25,0.12,6.0,6.5,102.0,0
22458,Selic,2018-05-17,R6/2018,6.3,6.25,0.12,6.0,6.5,102.0,0
22459,Selic,2018-05-17,R5/2018,6.3,6.25,0.12,6.0,6.5,102.0,0
22460,Selic,2018-05-17,R4/2018,6.3,6.25,0.12,6.0,6.5,102.0,0
22461,Selic,2018-05-16,R7/2019,7.59,7.5,0.74,6.0,9.5,83.0,0
22462,Selic,2018-05-16,R6/2019,7.44,7.5,0.77,6.0,9.5,84.0,0
22463,Selic,2018-05-16,R5/2019,7.24,7.0,0.79,6.0,9.5,85.0,0
22464,Selic,2018-05-16,R4/2019,6.9,6.5,0.77,6.0,9.0,90.0,0
22465,Selic,2018-05-16,R3/2019,6.74,6.5,0.71,6.0,9.0,91.0,0
22466,Selic,2018-05-16,R2/2019,6.52,6.25,0.52,6.0,8.5,94.0,0
22467,Selic,2018-05-16,R1/2019,6.41,6.25,0.36,6.0,8.0,94.0,0
22468,Selic,2018-05-16,R8/2018,6.27,6.25,0.13,6.0,7.0,106.0,0
22469,Selic,2018-05-16,R7/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22470,Selic,2018-05-16,R6/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22471,Selic,2018-05-16,R5/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22472,Selic,2018-05-16,R4/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22473,Selic,2018-05-16,R3/2018,6.27,6.25,0.06,6.25,6.5,103.0,0
22474,Selic,2018-05-15,R7/2019,7.59,7.5,0.74,6.0,9.5,83.0,0
22475,Selic,2018-05-15,R6/2019,7.44,7.5,0.77,6.0,9.5,84.0,0
22476,Selic,2018-05-15,R5/2019,7.24,7.0,0.79,6.0,9.5,85.0,0
22477,Selic,2018-05-15,R4/2019,6.9,6.5,0.77,6.0,9.0,90.0,0
22478,Selic,2018-05-15,R3/2019,6.74,6.5,0.71,6.0,9.0,91.0,0
22479,Selic,2018-05-15,R2/2019,6.52,6.25,0.52,6.0,8.5,94.0,0
22480,Selic,2018-05-15,R1/2019,6.41,6.25,0.36,6.0,8.0,94.0,0
22481,Selic,2018-05-15,R8/2018,6.27,6.25,0.13,6.0,7.0,106.0,0
22482,Selic,2018-05-15,R7/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22483,Selic,2018-05-15,R6/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22484,Selic,2018-05-15,R5/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22485,Selic,2018-05-15,R4/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
22486,Selic,2018-05-15,R3/2018,6.27,6.25,0.06,6.25,6.5,103.0,0
22487,Selic,2018-05-14,R7/2019,7.57,7.5,0.75,6.0,9.5,80.0,0
22488,Selic,2018-05-14,R6/2019,7.41,7.5,0.77,6.0,9.5,81.0,0
22489,Selic,2018-05-14,R5/2019,7.22,7.0,0.79,6.0,9.5,82.0,0
22490,Selic,2018-05-14,R4/2019,6.88,6.5,0.77,6.0,9.0,87.0,0
22491,Selic,2018-05-14,R3/2019,6.73,6.5,0.71,6.0,9.0,88.0,0
22492,Selic,2018-05-14,R2/2019,6.52,6.25,0.52,6.0,8.5,91.0,0
22493,Selic,2018-05-14,R1/2019,6.4,6.25,0.36,6.0,8.0,91.0,0
22494,Selic,2018-05-14,R8/2018,6.27,6.25,0.13,6.0,7.0,103.0,0
22495,Selic,2018-05-14,R7/2018,6.25,6.25,0.08,6.0,6.5,100.0,0
22496,Selic,2018-05-14,R6/2018,6.25,6.25,0.08,6.0,6.5,100.0,0
22497,Selic,2018-05-14,R5/2018,6.25,6.25,0.08,6.0,6.5,100.0,0
22498,Selic,2018-05-14,R4/2018,6.25,6.25,0.08,6.0,6.5,100.0,0
22499,Selic,2018-05-14,R3/2018,6.27,6.25,0.06,6.25,6.5,100.0,0
22500,Selic,2018-05-11,R7/2019,7.59,7.5,0.73,6.0,9.5,82.0,0
22501,Selic,2018-05-11,R6/2019,7.43,7.5,0.76,6.0,9.5,83.0,0
22502,Selic,2018-05-11,R5/2019,7.24,7.0,0.79,6.0,9.5,84.0,0
22503,Selic,2018-05-11,R4/2019,6.91,6.5,0.78,6.0,9.0,89.0,0
22504,Selic,2018-05-11,R3/2019,6.76,6.5,0.72,6.0,9.0,90.0,0
22505,Selic,2018-05-11,R2/2019,6.54,6.25,0.53,6.0,8.5,93.0,0
22506,Selic,2018-05-11,R1/2019,6.41,6.25,0.37,6.0,8.0,93.0,0
22507,Selic,2018-05-11,R8/2018,6.27,6.25,0.13,6.0,7.0,106.0,0
22508,Selic,2018-05-11,R7/2018,6.25,6.25,0.08,6.0,6.5,103.0,0
