Data,IPCA
2019-08-14,3.59
2019-08-15,3.5825
2019-08-16,3.5925
2019-08-19,3.5975
2019-08-20,3.5975
2019-08-21,3.61
2019-08-22,3.5625
2019-08-23,3.525
2019-08-26,3.505
2019-08-27,3.48
2019-08-28,3.48
2019-08-29,3.505
2019-08-30,3.515
2019-09-02,3.4975
2019-09-03,3.495
2019-09-04,3.48
2019-09-05,3.4775
2019-09-06,3.5149999999999997
2019-09-09,3.4625
2019-09-10,3.4575
2019-09-11,3.4450000000000003
2019-09-12,3.4450000000000003
2019-09-13,3.3775
2019-09-16,3.39
2019-09-17,3.39
2019-09-18,3.3925
2019-09-19,3.4050000000000002
2019-09-20,3.4275
2019-09-23,3.4275
2019-09-24,3.4275
2019-09-25,3.43
2019-09-26,3.435
2019-09-27,3.4325
2019-09-30,3.42
2019-10-01,3.43
2019-10-02,3.435
2019-10-03,3.405
2019-10-04,3.375
2019-10-07,3.4025
2019-10-08,3.4225
2019-10-09,3.4425
2019-10-10,3.425
2019-10-11,3.3775
2019-10-14,3.375
2019-10-15,3.375
2019-10-16,3.375
2019-10-17,3.3825000000000003
2019-10-18,3.4450000000000003
2019-10-21,3.455
2019-10-22,3.4625
2019-10-23,3.46
2019-10-24,3.4725
2019-10-25,3.4775
2019-10-28,3.49
2019-10-29,3.495
2019-10-30,3.4975
2019-10-31,3.495
2019-11-01,3.4450000000000003
2019-11-04,3.4875
2019-11-05,3.495
2019-11-06,3.5125
2019-11-07,3.61
2019-11-08,3.62
2019-11-11,3.6174999999999997
2019-11-12,3.6174999999999997
2019-11-13,3.6125
2019-11-14,3.615
2019-11-18,3.6174999999999997
2019-11-19,3.6275
2019-11-20,3.6174999999999997
2019-11-21,3.6575
2019-11-22,3.7375
2019-11-25,3.7375
2019-11-26,3.7399999999999998
2019-11-27,3.7325
2019-11-28,3.7424999999999997
2019-11-29,3.775
2019-12-02,3.7925
2019-12-03,3.8075
2019-12-04,3.875
2019-12-05,3.9175
2019-12-06,3.9175
2019-12-09,3.91
2019-12-10,3.9050000000000002
2019-12-11,3.9125
2019-12-12,3.9250000000000003
2019-12-13,3.9575
2019-12-16,3.945
2019-12-17,3.94
2019-12-18,3.955
2019-12-19,3.9625
2019-12-20,4.0
2019-12-23,3.9925
2019-12-24,3.9800000000000004
2019-12-26,3.96
2019-12-27,3.9725
2019-12-30,3.9625
2019-12-31,3.9575
2020-01-02,3.9400000000000004
2020-01-03,3.9425000000000003
2020-01-06,3.8975
2020-01-07,3.885
2020-01-08,3.8875
2020-01-09,3.855
2020-01-10,3.565
2020-01-13,3.575
2020-01-14,3.5774999999999997
2020-01-15,3.5575
2020-01-16,3.5375
2020-01-17,3.5375
2020-01-20,3.525
2020-01-21,3.51
2020-01-22,3.5025
2020-01-23,3.4775
2020-01-24,3.495
2020-01-27,3.5
2020-01-28,3.5125
2020-01-29,3.51
2020-01-30,3.5025
2020-01-31,3.395
2020-02-03,3.4050000000000002
2020-02-04,3.3875
2020-02-05,3.39
2020-02-06,3.385
2020-02-07,3.39
2020-02-10,3.465
2020-02-11,3.4825
2020-02-12,3.4875
2020-02-13,3.5075
2020-02-14,3.4475
2020-02-17,3.4425
2020-02-18,3.4450000000000003
2020-02-19,3.4525
2020-02-20,3.455
2020-02-21,3.49
2020-02-26,3.5025
2020-02-27,3.505
2020-02-28,3.485
2020-03-02,3.5324999999999998
2020-03-03,3.5225
2020-03-04,3.5175
2020-03-05,3.515
2020-03-06,3.5475000000000003
2020-03-09,3.5475000000000003
2020-03-10,3.5475000000000003
2020-03-11,3.6574999999999998
2020-03-12,3.6275
2020-03-13,3.475
2020-03-16,3.47
2020-03-17,3.4725
2020-03-18,3.445
2020-03-19,3.4175
2020-03-20,3.35
2020-03-23,3.31
2020-03-24,3.315
2020-03-25,3.2675
2020-03-26,3.2075
2020-03-27,3.19
2020-03-30,3.1375
2020-03-31,3.1225
2020-04-01,3.1399999999999997
2020-04-02,3.1075
2020-04-03,2.96
2020-04-06,2.9175
2020-04-07,2.9475
2020-04-08,2.9124999999999996
2020-04-09,2.9725
2020-04-13,3.1075
2020-04-14,2.945
2020-04-15,2.8825000000000003
2020-04-16,2.8575
2020-04-17,2.7649999999999997
2020-04-20,2.7525
2020-04-22,2.7225
2020-04-23,2.72
2020-04-24,2.73
2020-04-27,2.74
2020-04-28,2.715
2020-04-29,2.685
2020-04-30,2.6174999999999997
2020-05-04,2.6225
2020-05-05,2.6225
2020-05-06,2.61
2020-05-07,2.5975
2020-05-08,2.79
2020-05-11,2.8225
2020-05-12,2.8200000000000003
2020-05-13,2.83
2020-05-14,2.8674999999999997
2020-05-15,2.84
2020-05-18,2.835
2020-05-19,2.845
2020-05-20,2.9025
2020-05-21,2.88
2020-05-22,2.8625
2020-05-25,2.9175
2020-05-26,2.9025
2020-05-27,2.8675
2020-05-28,2.89
2020-05-29,2.9225000000000003
2020-06-01,2.88
2020-06-02,2.8449999999999998
2020-06-03,2.8325
2020-06-04,2.8425000000000002
2020-06-05,2.8075
2020-06-08,2.8025
2020-06-09,2.8075
2020-06-10,3.1725
2020-06-12,3.1825
2020-06-15,3.1725000000000003
2020-06-16,3.175
2020-06-17,3.1525
2020-06-18,3.1625
2020-06-19,3.1825
2020-06-22,3.2275
2020-06-23,3.2225
2020-06-24,3.2325
2020-06-25,3.2475
2020-06-26,3.215
2020-06-29,3.2075
2020-06-30,3.2424999999999997
2020-07-01,3.225
2020-07-02,3.25
2020-07-03,3.255
2020-07-06,3.275
2020-07-07,3.2525
2020-07-08,3.2625
2020-07-09,3.2725
2020-07-10,3.265
2020-07-13,3.235
2020-07-14,3.2575000000000003
2020-07-15,3.29
2020-07-16,3.3
2020-07-17,3.24
2020-07-20,3.215
2020-07-21,3.21
2020-07-22,3.17
2020-07-23,3.165
2020-07-24,3.075
2020-07-27,3.0675
2020-07-28,3.0625
2020-07-29,3.075
2020-07-30,3.0675
2020-07-31,3.0324999999999998
2020-08-03,3.005
2020-08-04,2.995
2020-08-05,2.9925
2020-08-06,2.9925
2020-08-07,2.9050000000000002
2020-08-10,2.9
2020-08-11,2.8925
2020-08-12,2.8925
2020-08-13,2.8975
2020-08-14,2.9775
2020-08-17,2.9925
2020-08-18,3.0175
2020-08-19,3.015
2020-08-20,3.0275
2020-08-21,3.0549999999999997
2020-08-24,3.0225
2020-08-25,3.0425
2020-08-26,3.0324999999999998
2020-08-27,3.0374999999999996
2020-08-28,3.0425
2020-08-31,3.0575
2020-09-01,3.06
2020-09-02,3.0575
2020-09-03,3.0425
2020-09-04,3.0275
2020-09-08,3.0875
2020-09-09,3.0549999999999997
2020-09-10,3.0774999999999997
2020-09-11,3.1475
2020-09-14,3.1375
2020-09-15,3.1275
2020-09-16,3.13
2020-09-17,3.1399999999999997
2020-09-18,3.2075
2020-09-21,3.2199999999999998
2020-09-22,3.23
2020-09-23,3.26
2020-09-24,3.275
2020-09-25,3.3325
2020-09-28,3.3325
2020-09-29,3.33
2020-09-30,3.315
2020-10-01,3.3200000000000003
2020-10-02,3.385
2020-10-05,3.4025
2020-10-06,3.3925
2020-10-07,3.395
2020-10-08,3.4
2020-10-09,3.365
2020-10-13,3.4225
2020-10-14,3.4275
2020-10-15,3.44
2020-10-16,3.4850000000000003
2020-10-19,3.525
2020-10-20,3.52
2020-10-21,3.5425
2020-10-22,3.555
2020-10-23,3.7350000000000003
2020-10-26,3.7375
2020-10-27,3.7275
2020-10-28,3.725
2020-10-29,3.745
2020-10-30,3.79
2020-11-03,3.755
2020-11-04,3.775
2020-11-05,3.7725
2020-11-06,3.6
2020-11-09,3.62
2020-11-10,3.63
2020-11-11,3.6225
2020-11-12,3.635
2020-11-13,3.735
2020-11-16,3.745
2020-11-17,3.745
2020-11-18,3.74
2020-11-19,3.7600000000000002
2020-11-20,3.915
2020-11-23,3.9375
2020-11-24,3.955
2020-11-25,3.9650000000000003
2020-11-26,3.9825
2020-11-27,4.0575
2020-11-30,4.0575
2020-12-01,4.135
2020-12-02,4.2275
2020-12-03,4.2425
2020-12-04,4.3675
2020-12-07,4.3525
2020-12-08,4.0575
2020-12-09,4.047499999999999
2020-12-10,4.0375
2020-12-11,4.035
2020-12-14,4.01
2020-12-15,4.005
2020-12-16,4.0275
2020-12-17,3.9875
2020-12-18,3.9924999999999997
2020-12-21,3.9524999999999997
2020-12-22,3.9325
2020-12-23,3.9075
2020-12-24,3.91
2020-12-28,3.8475
2020-12-29,3.83
2020-12-30,3.83
2020-12-31,3.815
2021-01-04,3.745
2021-01-05,3.7275
2021-01-06,3.7275
2021-01-07,3.7025
2021-01-08,3.7425
2021-01-11,3.7425
2021-01-12,3.37
2021-01-13,3.4125
2021-01-14,3.4425
2021-01-15,3.45
2021-01-18,3.4625000000000004
2021-01-19,3.455
2021-01-20,3.455
2021-01-21,3.455
2021-01-22,3.545
2021-01-25,3.57
2021-01-26,3.5925000000000002
2021-01-27,3.585
2021-01-28,3.585
2021-01-29,3.5875
2021-02-01,3.6025
2021-02-02,3.62
2021-02-03,3.6375
2021-02-04,3.6375
2021-02-05,3.6550000000000002
2021-02-08,3.6575
2021-02-09,3.7125000000000004
2021-02-10,3.7225
2021-02-11,3.745
2021-02-12,3.79
2021-02-17,3.8175
2021-02-18,3.8274999999999997
2021-02-19,3.9175
2021-02-22,3.94
2021-02-23,3.9325
2021-02-24,3.9299999999999997
2021-02-25,3.9375
2021-02-26,3.9749999999999996
2021-03-01,3.965
2021-03-02,3.97
2021-03-03,3.975
2021-03-04,3.9725
2021-03-05,4.0425
2021-03-08,4.165
2021-03-09,4.1925
2021-03-10,4.1850000000000005
2021-03-11,4.1
2021-03-12,4.31
2021-03-15,4.29
2021-03-16,4.28
2021-03-17,4.2675
2021-03-18,4.265
2021-03-19,4.295
2021-03-22,4.2924999999999995
2021-03-23,4.2925
2021-03-24,4.29
2021-03-25,4.2675
2021-03-26,4.2725
2021-03-29,4.2775
2021-03-30,4.2675
2021-03-31,4.219
2021-04-01,4.214925
2021-04-05,4.213875
2021-04-06,4.1891
2021-04-07,4.16655
2021-04-08,4.11575
2021-04-09,3.90695
2021-04-12,3.9469
2021-04-13,3.919825
2021-04-14,3.934575
2021-04-15,3.9562749999999998
2021-04-16,3.9718
2021-04-19,4.0226
2021-04-20,4.021100000000001
2021-04-22,4.0402249999999995
2021-04-23,4.052175
2021-04-26,4.0425
2021-04-27,4.03955
2021-04-28,4.040975
2021-04-29,4.044775
2021-04-30,4.073525
2021-05-03,4.080025
2021-05-04,4.0801
2021-05-05,4.10365
2021-05-06,4.12595
2021-05-07,4.136975
2021-05-10,4.13035
2021-05-11,4.147375
2021-05-12,4.197675
2021-05-13,4.1884
2021-05-14,4.21765
2021-05-17,4.231225
2021-05-18,4.2249
2021-05-19,4.155825
2021-05-20,4.264725
2021-05-21,4.265275
2021-05-24,4.294449999999999
2021-05-25,4.281925
2021-05-26,4.307525
2021-05-27,4.29145
2021-05-28,4.32045
2021-05-31,4.329975
2021-06-01,4.349
2021-06-02,4.354
2021-06-04,4.389625
2021-06-07,4.386175
2021-06-08,4.3798
2021-06-09,4.2038
2021-06-10,4.264
2021-06-11,4.344775
2021-06-14,4.3565249999999995
2021-06-15,4.35565
2021-06-16,4.353425
2021-06-17,4.36735
2021-06-18,4.3329
2021-06-21,4.3130500000000005
2021-06-22,4.298025
2021-06-23,4.307175
2021-06-24,4.293725
2021-06-25,4.343725
2021-06-28,4.3416
2021-06-29,4.338925
2021-06-30,4.3209
2021-07-01,4.3339
2021-07-02,4.389
2021-07-05,4.44985
2021-07-06,4.44375
2021-07-07,4.46935
2021-07-08,4.362550000000001
2021-07-09,4.3517
2021-07-12,4.3462
2021-07-13,4.35255
2021-07-14,4.342725
2021-07-15,4.3316
2021-07-16,4.3349
2021-07-19,4.349875
2021-07-20,4.334575
2021-07-21,4.356
2021-07-22,4.3997
2021-07-23,4.617025
2021-07-26,4.644674999999999
2021-07-27,4.634925
2021-07-28,4.65965
2021-07-29,4.6598
2021-07-30,4.70185
2021-08-02,4.677575
2021-08-03,4.7001
2021-08-04,4.70445
2021-08-05,4.70205
2021-08-06,4.6785250000000005
2021-08-09,4.6671
2021-08-10,4.31025
2021-08-11,4.382350000000001
2021-08-12,4.391525
2021-08-13,4.464925
2021-08-16,4.464625
2021-08-17,4.45385
2021-08-18,4.457174999999999
2021-08-19,4.4961
2021-08-20,4.528225
2021-08-23,4.494525
2021-08-24,4.53435
2021-08-25,4.55935
2021-08-26,4.558275
2021-08-27,4.696
2021-08-30,4.7398
2021-08-31,4.74
2021-09-01,4.744725
2021-09-02,4.76585
2021-09-03,4.952425
2021-09-06,4.9585
2021-09-08,4.94005
2021-09-09,4.78165
2021-09-10,4.8992
2021-09-13,4.932825
2021-09-14,4.92785
2021-09-15,4.94515
2021-09-16,4.9701249999999995
2021-09-17,5.05245
2021-09-20,5.038375
2021-09-21,5.0293
2021-09-22,5.0293
2021-09-23,5.00725
2021-09-24,5.15635
2021-09-27,5.11165
2021-09-28,5.103775
2021-09-29,5.095275
2021-09-30,5.086675
2021-10-01,5.1154
2021-10-04,5.100825
2021-10-05,5.073475
2021-10-06,5.0342
2021-10-07,5.036225
2021-10-08,4.59105
2021-10-11,4.59895
2021-10-13,4.609025
2021-10-14,4.606199999999999
2021-10-15,4.66135
2021-10-18,4.69735
2021-10-19,4.6965
2021-10-20,4.7255
2021-10-21,4.77565
2021-10-22,5.0878250000000005
2021-10-25,5.1103000000000005
2021-10-26,5.175800000000001
2021-10-27,5.2303
2021-10-28,5.273525
2021-10-29,5.39325
2021-11-01,5.401625
2021-11-03,5.383475
2021-11-04,5.37675
2021-11-05,5.40545
2021-11-08,5.39565
2021-11-09,5.3815
2021-11-10,5.1651
2021-11-11,5.19965
2021-11-12,5.4961
2021-11-16,5.4731749999999995
2021-11-17,5.501375
2021-11-18,5.55385
2021-11-19,5.713475
2021-11-22,5.70305
2021-11-23,5.712925
2021-11-24,5.70945
2021-11-25,5.705175
2021-11-26,5.759975
2021-11-29,5.7139
2021-11-30,5.700675
2021-12-01,5.662225
2021-12-02,5.627975
2021-12-03,5.62955
2021-12-06,5.584925
2021-12-07,5.569225
2021-12-08,5.589925
2021-12-09,5.580275
2021-12-10,5.20595
2021-12-13,5.1963
2021-12-14,5.1889
2021-12-15,5.1712750000000005
2021-12-16,5.17925
2021-12-17,5.1955
2021-12-20,5.14845
2021-12-21,5.1389
2021-12-22,5.142025
2021-12-23,5.14145
2021-12-24,5.122325
2021-12-27,5.1122250000000005
2021-12-28,5.110525
2021-12-29,5.103125
2021-12-30,5.106275
2021-12-31,5.07775
2022-01-03,5.08145
2022-01-04,5.108124999999999
2022-01-05,5.111925
2022-01-06,5.1095749999999995
2022-01-07,5.1164000000000005
2022-01-10,5.12495
2022-01-11,5.043425
2022-01-12,5.05555
2022-01-13,5.052925
2022-01-14,5.055275
2022-01-17,5.06175
2022-01-18,5.057225
2022-01-19,5.091375
2022-01-20,5.096500000000001
2022-01-21,5.1286
2022-01-24,5.1263499999999995
2022-01-25,5.1011
2022-01-26,5.0915
2022-01-27,5.18255
2022-01-28,5.362725
2022-01-31,5.374825
2022-02-01,5.382225
2022-02-02,5.3801000000000005
2022-02-03,5.39015
2022-02-04,5.374124999999999
2022-02-07,5.3054499999999996
2022-02-08,5.3106
2022-02-09,5.1865000000000006
2022-02-10,5.1908
2022-02-11,5.315075
2022-02-14,5.29815
2022-02-15,5.292475
2022-02-16,5.292475
2022-02-17,5.3108249999999995
2022-02-18,5.356975
2022-02-21,5.3340499999999995
2022-02-22,5.33095
2022-02-23,5.3358
2022-02-24,5.32585
2022-02-25,5.327475
2022-03-02,5.3113
2022-03-03,5.365225
2022-03-04,5.403824999999999
2022-03-07,5.37505
2022-03-08,5.4102
2022-03-09,5.482725
2022-03-10,5.564075
2022-03-11,5.752575
2022-03-14,5.79505
2022-03-15,5.8017
2022-03-16,5.807675
2022-03-17,5.80425
2022-03-18,5.885625
2022-03-21,5.8615
2022-03-22,5.882949999999999
2022-03-23,5.888225
2022-03-24,5.8961749999999995
2022-03-25,6.082625
2022-03-28,6.044625
2022-03-29,6.0299499999999995
2022-03-30,6.017625
2022-03-31,6.01755
2022-04-01,6.00065
2022-04-04,5.953075
2022-04-05,5.957325
2022-04-06,5.95395
2022-04-07,5.920925
2022-04-08,5.446875
2022-04-11,5.441175
2022-04-12,5.46405
2022-04-13,5.464975
2022-04-14,5.4906749999999995
2022-04-18,5.51715
2022-04-19,5.532875
2022-04-20,5.588125
2022-04-22,5.638575
2022-04-25,5.599175
2022-04-26,5.61045
2022-04-27,5.6227
2022-04-28,5.6068999999999996
2022-04-29,5.765750000000001
2022-05-02,5.794325000000001
2022-05-03,5.7908
2022-05-04,5.80735
2022-05-05,5.834625
2022-05-06,5.97475
2022-05-09,5.9693
2022-05-10,5.897025
2022-05-11,5.607525
2022-05-12,5.664975
2022-05-13,5.832275
2022-05-16,5.8614
2022-05-17,5.889575
2022-05-18,5.898275
2022-05-19,5.8980749999999995
2022-05-20,6.073475
2022-05-23,6.0760000000000005
2022-05-24,6.055525
2022-05-25,6.056925
2022-05-26,6.05825
2022-05-27,6.073175
2022-05-30,6.10945
2022-05-31,6.1421
2022-06-01,6.138275
2022-06-02,6.13425
2022-06-03,6.21015
2022-06-06,6.25295
2022-06-07,6.2357499999999995
2022-06-08,6.227675
2022-06-09,6.087275
2022-06-10,5.904175
2022-06-13,5.899725
2022-06-14,5.899525000000001
2022-06-15,5.89865
2022-06-17,5.826675
2022-06-20,5.660325
2022-06-21,5.66195
2022-06-22,5.667825
2022-06-23,5.6442
2022-06-24,5.6361
2022-06-27,5.739325
2022-06-28,5.69395
2022-06-29,5.71115
2022-06-30,5.727675
2022-07-01,5.521775
2022-07-04,5.4292750000000005
2022-07-05,5.460075
2022-07-06,5.366625
2022-07-07,5.31875
2022-07-08,5.111000000000001
2022-07-11,5.110975
2022-07-12,5.099325
2022-07-13,5.1149000000000004
2022-07-14,5.127875
2022-07-15,5.08675
2022-07-18,5.054325
2022-07-19,5.062025
2022-07-20,5.00565
2022-07-21,5.0075
2022-07-22,5.1373999999999995
2022-07-25,5.184775
2022-07-26,5.17165
2022-07-27,5.199725
2022-07-28,5.171025
2022-07-29,5.140125
2022-08-01,5.169275
2022-08-02,5.19115
2022-08-03,5.21675
2022-08-04,5.2611
2022-08-05,5.188725
2022-08-08,5.19895
2022-08-09,5.649649999999999
2022-08-10,5.6789
2022-08-11,5.6370000000000005
2022-08-12,5.583724999999999
2022-08-15,5.5759
2022-08-16,5.61455
2022-08-17,5.59305
2022-08-18,5.5748750000000005
2022-08-19,5.391875000000001
2022-08-22,5.3969
2022-08-23,5.4082
2022-08-24,5.4117750000000004
2022-08-25,5.390000000000001
2022-08-26,5.365925
2022-08-29,5.358425
2022-08-30,5.3558
2022-08-31,5.36585
2022-09-01,5.387475
2022-09-02,5.1297999999999995
2022-09-05,5.162825
2022-09-06,5.17685
2022-09-08,5.145075
2022-09-09,5.348875
2022-09-12,5.311275
2022-09-13,5.2675
2022-09-14,5.2620249999999995
2022-09-15,5.193075
2022-09-16,5.00835
2022-09-19,5.02335
2022-09-20,5.02375
2022-09-21,5.030175
2022-09-22,5.00225
2022-09-23,4.89225
2022-09-26,4.90695
2022-09-27,4.916975
2022-09-28,4.9069
2022-09-29,4.9063
2022-09-30,4.876250000000001
2022-10-03,4.892925
2022-10-04,4.8950499999999995
2022-10-05,4.9107
2022-10-06,4.91315
2022-10-07,4.878
2022-10-10,4.896224999999999
2022-10-11,5.163575
2022-10-13,5.1530249999999995
2022-10-14,5.1507249999999996
2022-10-17,5.104725
2022-10-18,5.1056
2022-10-19,5.129775
2022-10-20,5.122625
2022-10-21,5.110525
2022-10-24,5.11495
2022-10-25,5.1215
2022-10-26,5.1161
2022-10-27,5.123125
2022-10-28,5.162225
2022-10-31,5.14415
2022-11-01,5.1339
2022-11-03,5.139075
2022-11-04,5.170425
2022-11-07,5.19605
2022-11-08,5.1697
2022-11-09,5.157
2022-11-10,5.124475
2022-11-11,5.15065
2022-11-14,5.177675
2022-11-16,5.193875
2022-11-17,5.191625
2022-11-18,5.293525
2022-11-21,5.3163
2022-11-22,5.314925
2022-11-23,5.315525
2022-11-24,5.3168500000000005
2022-11-25,5.292925
2022-11-28,5.2658249999999995
2022-11-29,5.238825
2022-11-30,5.23475
2022-12-01,5.22325
2022-12-02,5.3538499999999996
2022-12-05,5.357325
2022-12-06,5.3446750000000005
2022-12-07,5.312125
2022-12-08,5.3154
2022-12-09,5.1579
2022-12-12,5.162125
2022-12-13,5.182425
2022-12-14,5.1886
2022-12-15,5.1869250000000005
2022-12-16,5.195375
2022-12-19,5.236475
2022-12-20,5.2539
2022-12-21,5.2395
2022-12-22,5.2561
2022-12-23,5.241625
2022-12-26,5.25585
2022-12-27,5.24775
2022-12-28,5.268775
2022-12-29,5.294125
2022-12-30,5.3617
2023-01-02,5.375225
2023-01-03,5.3667750000000005
2023-01-04,5.339525
2023-01-05,5.374325
2023-01-06,5.3896
2023-01-09,5.37585
2023-01-10,5.42125
2023-01-11,5.420375
2023-01-12,5.410425
2023-01-13,5.381075
2023-01-16,5.415150000000001
2023-01-17,5.429325
2023-01-18,5.43845
2023-01-19,5.444975
2023-01-20,5.4605500000000005
2023-01-23,5.460725
2023-01-24,5.480675
2023-01-25,5.5097249999999995
2023-01-26,5.503025
2023-01-27,5.7266
2023-01-30,5.739675
2023-01-31,5.737275
2023-02-01,5.741075
2023-02-02,5.750075
2023-02-03,5.741975
2023-02-06,5.716525
2023-02-07,5.716950000000001
2023-02-08,5.7202
2023-02-09,5.64075
2023-02-10,5.68935
2023-02-13,5.6817
2023-02-14,5.6873000000000005
2023-02-15,5.691575
2023-02-16,5.70515
2023-02-17,5.777475
2023-02-22,5.749675
2023-02-23,5.748
2023-02-24,5.732525
2023-02-27,5.715450000000001
2023-02-28,5.6696
2023-03-01,5.628775
2023-03-02,5.620875
2023-03-03,5.7176
2023-03-06,5.707725
2023-03-07,5.695550000000001
2023-03-08,5.683275
2023-03-09,5.688675
2023-03-10,5.545425
2023-03-13,5.4906500000000005
2023-03-14,5.453075
2023-03-15,5.46055
2023-03-16,5.504775
2023-03-17,5.506
2023-03-20,5.474600000000001
2023-03-21,5.4780999999999995
2023-03-22,5.4670000000000005
2023-03-23,5.4567
2023-03-24,5.447475000000001
2023-03-27,5.430775000000001
2023-03-28,5.417
2023-03-29,5.416375
2023-03-30,5.4124
2023-03-31,5.4218
2023-04-03,5.4012
2023-04-04,5.3963
2023-04-05,5.373275
2023-04-06,5.3706499999999995
2023-04-10,5.4035
2023-04-11,5.2368500000000004
2023-04-12,5.23575
2023-04-13,5.2458
2023-04-14,5.240525
2023-04-17,5.24585
2023-04-18,5.26525
2023-04-19,5.2778
2023-04-20,5.29885
2023-04-24,5.294725
2023-04-25,5.276925
2023-04-26,5.271025
2023-04-27,5.270975
2023-04-28,5.294525
2023-05-02,5.292275
2023-05-03,5.267424999999999
2023-05-04,5.246575
2023-05-05,5.2265749999999995
2023-05-08,5.19195
2023-05-09,5.193225
2023-05-10,5.199475
2023-05-11,5.187975
2023-05-12,4.958625
2023-05-15,4.955375
2023-05-16,4.96155
2023-05-17,4.9452
2023-05-18,4.921525
2023-05-19,4.7746
2023-05-22,4.768775
2023-05-23,4.773425
2023-05-24,4.770925
2023-05-25,4.7588
2023-05-26,4.570075
2023-05-29,4.566025
2023-05-30,4.563575
2023-05-31,4.55455
2023-06-01,4.57195
2023-06-02,4.5662
2023-06-05,4.5630500000000005
2023-06-06,4.541925
2023-06-07,4.43445
2023-06-09,4.321425
2023-06-12,4.302825
2023-06-13,4.2947
2023-06-14,4.28195
2023-06-15,4.2862
2023-06-16,4.126175
2023-06-19,4.1087
2023-06-20,4.11935
2023-06-21,4.096675
2023-06-22,4.0981000000000005
2023-06-23,4.0643
2023-06-26,4.082025
2023-06-27,4.08645
2023-06-28,4.085175
2023-06-29,4.087025000000001
2023-06-30,4.033975
2023-07-03,4.044775
2023-07-04,4.045075
2023-07-05,4.0546500000000005
2023-07-06,4.04735
2023-07-07,4.0252
2023-07-10,4.0366
2023-07-11,4.2064
2023-07-12,4.203625
2023-07-13,4.2041249999999994
2023-07-14,4.1676
2023-07-17,4.143925
2023-07-18,4.1643
2023-07-19,4.1732499999999995
2023-07-20,4.184725
2023-07-21,4.15505
2023-07-24,4.1533999999999995
2023-07-25,4.15165
2023-07-26,4.1405
2023-07-27,4.1341
2023-07-28,4.07965
2023-07-31,4.0766
2023-08-01,4.087375
2023-08-02,4.089925
2023-08-03,4.0913
2023-08-04,4.06525
2023-08-07,4.10375
2023-08-08,4.0648
2023-08-09,4.0792
2023-08-10,4.0762
2023-08-11,4.0891
2023-08-14,4.062025
2023-08-15,4.0807
2023-08-16,4.1129
2023-08-17,4.11995
2023-08-18,4.1821
2023-08-21,4.18715
2023-08-22,4.194100000000001
2023-08-23,4.20065
2023-08-24,4.1932
2023-08-25,4.1637
2023-08-28,4.135875
2023-08-29,4.115525
2023-08-30,4.1057500000000005
2023-08-31,4.123825
2023-09-01,4.153175
2023-09-04,4.18435
2023-09-05,4.170175
2023-09-06,4.158775
2023-09-08,4.148325
2023-09-11,4.148025
2023-09-12,4.06635
2023-09-13,4.0596250000000005
2023-09-14,4.04305
2023-09-15,4.090975
2023-09-18,4.0789
2023-09-19,4.0722000000000005
2023-09-20,4.0764
2023-09-21,4.077425
2023-09-22,4.07825
2023-09-25,4.0682
2023-09-26,4.071275
2023-09-27,4.06375
2023-09-28,4.058175
2023-09-29,4.0337250000000004
2023-10-02,4.0512
2023-10-03,4.059725
2023-10-04,4.07155
2023-10-05,4.068475
2023-10-06,4.026275
2023-10-09,4.02245
2023-10-10,4.02225
2023-10-11,4.010475
2023-10-13,3.95295
2023-10-16,3.951175
2023-10-17,3.9105
2023-10-18,3.899275
2023-10-19,3.889875
2023-10-20,3.864475
2023-10-23,3.893975
2023-10-24,3.883575
2023-10-25,3.894425
2023-10-26,3.87165
2023-10-27,3.888775
2023-10-30,3.8881
2023-10-31,3.8905
2023-11-01,3.885675
2023-11-03,3.9146
2023-11-06,3.9153000000000002
2023-11-07,3.90055
2023-11-08,3.9171750000000003
2023-11-09,3.922325
2023-11-10,3.93735
2023-11-13,3.9305
2023-11-14,3.929075
2023-11-16,3.9304
2023-11-17,3.928025
2023-11-20,3.930575
2023-11-21,3.9279
2023-11-22,3.922425
2023-11-23,3.919425
2023-11-24,3.878725
2023-11-27,3.899175
2023-11-28,3.9228
2023-11-29,3.923475
2023-11-30,3.928575
2023-12-01,3.928375
2023-12-04,3.908775
2023-12-05,3.887825
2023-12-06,3.89175
2023-12-07,3.88745
2023-12-08,3.896425
2023-12-11,3.8962
2023-12-12,3.897425
2023-12-13,3.88295
2023-12-14,3.8823499999999997
2023-12-15,3.846475
2023-12-18,3.868775
2023-12-19,3.8400999999999996
2023-12-20,3.834775
2023-12-21,3.8494
2023-12-22,3.8266
2023-12-26,3.829725
2023-12-27,3.828925
2023-12-28,3.833725
2023-12-29,3.8361
2024-01-02,3.837275
2024-01-03,3.83
2024-01-04,3.825625
2024-01-05,3.8464
2024-01-08,3.836275
2024-01-09,3.86655
2024-01-10,3.873675
2024-01-11,3.862975
2024-01-12,3.854225
2024-01-15,3.850775
2024-01-16,3.8545
2024-01-17,3.863475
2024-01-18,3.8645
2024-01-19,3.8596500000000002
2024-01-22,3.86615
2024-01-23,3.86645
2024-01-24,3.86845
2024-01-25,3.87135
2024-01-26,3.8116250000000003
2024-01-29,3.8028750000000002
2024-01-30,3.814275
2024-01-31,3.804925
2024-02-01,3.808525
2024-02-02,3.781325
2024-02-05,3.7641
2024-02-06,3.7485
2024-02-07,3.7571250000000003
